Time,ParameterName,ParameterValue
2020-02-17T18:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAhGRXFIBK01mfyc27dq6Dt4Mqxos3neGI8kCF/V9PPOy62ozynYQDrVeeq2+ToTtbtXG+QDNT7lECEt2pQMrrYlrNXWq5VZ83CwOTQs6Whwv1uPJE3TjKe+lTcW/odPEaTKNYl93hXGVDz9oGrqnJEBYaiLl++EiDhOKidMEr4GaSwwHGvQvAuzyJSGI8txebqKjgEtwjh/hew+asM/e9dRcn5G8wpIKUedOX8ZkF4NqCYM9aNVllGjCivONGv1aWe+yoaWxdKtcFhHiQA2+8ahkYFREX920P0A2rZ7rx/RMuFGM/MeNJtJoPq3r9otg3oCJW2mVe2F2lRElogXtT+r53Ysma3yLl6v9ranWTQxE4Dd52TzKhOKfAT5f3yhqf9BQHpPBXNWAZHNHxBXN1n6IZB2SGnBvHQwNXYhPhEomLvkRI9V11EUUp8VlXCBXhu0otQZ5dZJVkadpeSxHPTcsJKj2+2+7pN1b+TV+hJ1VttaHvgpBjj2HYglYesNAN0j4BVL1nKzUTi+YmOrqC6ZpQfEW+bo5fctEZfLsNnmTctTQf2rHYw/Hv+Yd8BPDzTqPBWvaoVYcNsElN3lOuBQ==
2020-02-17T18:00:00Z,RH_PT1H_AVG,88.0
2020-02-17T18:00:00Z,WS_PT1H_AVG,5.4
2020-02-17T18:00:00Z,WS_PT1H_MAX,5.9
2020-02-17T18:00:00Z,WS_PT1H_MIN,4.8
2020-02-17T18:00:00Z,WD_PT1H_AVG,203.0
2020-02-17T18:00:00Z,PRA_PT1H_ACC,NaN
2020-02-17T18:00:00Z,PRI_PT1H_MAX,NaN
2020-02-17T18:00:00Z,PA_PT1H_AVG,981.2
2020-02-17T18:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-17T19:00:00Z,TA_PT1H_AVG,3.1
2020-02-17T19:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQwAovZLT5HM0K+V87gIQlO/iCTvfmtRJQ4fSQvuDDuLFCkJ+wpsKKyZ5o8+NY+E39Q51QsKTE7ryaiTrPGYooSDfGOYCew+2i2ZFDb6PN/euWiARtCpVyuMxtbLYe80lmVufmSgKwv94e0PHsUI5dZ1V/6gOgfu9ca4h8svweNSLF2vXOYNjl5fMJ3PuAReot0sPjzqkv3PtuzTwKzTLrBR5sFe23JQfEeQ+YpEaM09Nri2Fvuva+n5Vq8JGLfUPgKMC0RoUf14kaU7p98bmIxrvcBwspZ+APyDqJBtXoLGNQq7Y5STJYpIKwz0fGhd3vSHnsLUNBSTwJc411/pBDTDLe6IawX2UGFu6ltlnPIIIlfQWLO0DI2JXe60FnUNDWxRySl1VDRo3aLujvs+FClP97rGaFQTb3hfSXnMoVzCEYqmE38pUcg4PwvH5nQX99r3IsSg4U5GxuJtiqrs13k8WGzaHQMY+UPB3fY8vjzo2uORKLRZaMwn0C3Q42N43i6s0j4BPRYj8PdVNfQEvVAyUS8oZtSEIE4IH9od7AzUmzkywRJNm4u0lax5CVw+394KULL018ramfyqejidZsDgnw==
2020-02-17T19:00:00Z,TA_PT1H_MIN,3.0
2020-02-17T19:00:00Z,RH_PT1H_AVG,90.0
2020-02-17T19:00:00Z,WS_PT1H_AVG,5.2
2020-02-17T19:00:00Z,WS_PT1H_MAX,6.1
2020-02-17T19:00:00Z,WS_PT1H_MIN,4.5
2020-02-17T19:00:00Z,WD_PT1H_AVG,197.0
2020-02-17T19:00:00Z,PRA_PT1H_ACC,NaN
2020-02-17T19:00:00Z,PRI_PT1H_MAX,NaN
2020-02-17T19:00:00Z,PA_PT1H_AVG,981.3
2020-02-17T19:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-17T20:00:00Z,TA_PT1H_AVG,3.5
2020-02-17T20:00:00Z,TA_PT1H_MAX,3.8
2020-02-17T20:00:00Z,TA_PT1H_MIN,3.2
2020-02-17T20:00:00Z,RH_PT1H_AVG,85.0
2020-02-17T20:00:00Z,WS_PT1H_AVG,5.6
2020-02-17T20:00:00Z,WS_PT1H_MAX,6.5
2020-02-17T20:00:00Z,WS_PT1H_MIN,4.8
2020-02-17T20:00:00Z,WD_PT1H_AVG,206.0
2020-02-17T20:00:00Z,PRA_PT1H_ACC,NaN
2020-02-17T20:00:00Z,PRI_PT1H_MAX,NaN
2020-02-17T20:00:00Z,PA_PT1H_AVG,981.0
2020-02-17T20:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-17T21:00:00Z,TA_PT1H_AVG,4.0
2020-02-17T21:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv9FCPdM29SlqMwccBLsYQfIrPSoSxUy/12nDPL1HRo+bdVrBxEYgoonLlsUnP9jT0Epd/9vB8VSb2T2Cc9b9EViT+7HW4EehkrrqShFPl/HUBgS1sOf0I1AU4P+VvLVwkfaOBZAwx5puEpiOm5hgXyohga3t9iUyoxS6yInXH6nXljawlivmAYFIY78nMLYXeE0YtnMxnhs1t4j1bhoC6PmG6HZy2heG3g1LSD+DXqbxCILYextUslDMWltC8lMKTvUo6CYCxQYSV8HVx1uArSgBQwOdq9KJs/aaJ7DmPlgtJpEo4d84Ep5wwqvtSpeRa85t+sIFvynLJAJgRSOiXJB9XfIUKi9qMXxUv2iOCojQwCzP+/FfHG29+4IqCzbG7GduRf0aRiKqifsbGeekwAVBiuvNbB7VInx/yfP9DHptkKKuJgWADSYif+v63QZO4BNHixjD6kD5eKq91fNYN46W8mr2aJptUbGSM6OELPS8/MGsFZ5fqXy7R01OZ5xXfy0j4B9JRcO7kMliuVt4UO+IGq2nyq0XZPeXFNiWbyYhV6QF6RmRTxlAlbY9rJ9EAS2fJ/L+uYkraKc07Y1yPPTw==
2020-02-17T21:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAx+MUOUOMx6HhM6RZN6Q+bjyEcoDbkW0tIoTgAn/0nK3HMqcEF8//Q/NWREsaNLRFft9JOSsoGNKsPAXihISh3cwzeobaR0YWlAIaq2+iNG/j5izXXFRppkhDvA9Ub5jSZ+HuZc0U/YLBRT3ZQIFjiioU01hCDR50XR4ve5tVf2do0x+gVtpYovhr/JyeqsizVeawInU4CHXUgYd7P7mFlx9J11ElmZXW784pFbCrJPKSsamgwU2P3aDfVzhJZ6aTNjkkCcTaS7G/fga1AO35gxTnHLQFLmLBGINH45Hd717chgD9G0EZ2efdLdBI3MtXuxnvjk+2Ceo4GBVCHXx84o+SfcDl6LsZbvpVJzqBd8Tpzu+C2H3QSsKyy5aiXyL0l5Eptuhv8TL+y+dQCAZTZKj/pYnISZAptq/QEwAJohyQuWYqeQiIq2QLsqLr+DhDZQn2VjYqNmTILrUNCZwRvW9zCTgwSzUq1y1aG6mOjC3KAqYl3+gMC9hUoVrLeK8P0j4BlRO15VWPbgaEYaVb1980oqyVmUYRSeLANwcMMxDMfjrRU0sRQK4EO90XFD2mxg3QzzqpbgcRq1bTlTy1Bw==
2020-02-17T21:00:00Z,RH_PT1H_AVG,81.0
2020-02-17T21:00:00Z,WS_PT1H_AVG,6.1
2020-02-17T21:00:00Z,WS_PT1H_MAX,7.0
2020-02-17T21:00:00Z,WS_PT1H_MIN,5.4
2020-02-17T21:00:00Z,WD_PT1H_AVG,211.0
2020-02-17T21:00:00Z,PRA_PT1H_ACC,NaN
2020-02-17T21:00:00Z,PRI_PT1H_MAX,NaN
2020-02-17T21:00:00Z,PA_PT1H_AVG,980.8
2020-02-17T21:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-17T22:00:00Z,TA_PT1H_AVG,4.1
2020-02-17T22:00:00Z,TA_PT1H_MAX,4.2
2020-02-17T22:00:00Z,TA_PT1H_MIN,4.0
2020-02-17T22:00:00Z,RH_PT1H_AVG,79.0
2020-02-17T22:00:00Z,WS_PT1H_AVG,6.0
2020-02-17T22:00:00Z,WS_PT1H_MAX,6.8
2020-02-17T22:00:00Z,WS_PT1H_MIN,5.2
2020-02-17T22:00:00Z,WD_PT1H_AVG,203.0
2020-02-17T22:00:00Z,PRA_PT1H_ACC,NaN
2020-02-17T22:00:00Z,PRI_PT1H_MAX,NaN
2020-02-17T22:00:00Z,PA_PT1H_AVG,980.7
2020-02-17T22:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-17T23:00:00Z,TA_PT1H_AVG,3.7
2020-02-17T23:00:00Z,TA_PT1H_MAX,4.1
2020-02-17T23:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQv/aSKNcLrnxzslmiX3AMylxjpC09OSOYZDpCKdlTVxyMEBZkoeQpkVAyQORoWl7DoJ9b56gFgFgx1LcWy2F/PHl5EV4dxF70mYdab3SCpkuJgowj2ByTJzH6FtWlQeDpzpUfkn2WlCuNSC/pOx+P4JTwEEKHnncgDFZ9DJmdl4VIrHzK/TF9s4YrFP+uF7vWCHLizRVEB2YvruN7UI8LMkNbCbJGGIlpwJcWQAnuebDLRNLgJrwsUhwxhJmJxY4Oyd9Frg3tXWsupEZShl5FxpX55fZdIfBRxl8Trz1aeUhOW9pvDP4TpwFnpwaUqZBOLhTEyukTdxXAGqPQtDXRmpXTHWXjQXkWg/RcwSjvSxqIeaE8Q8phbKAbg8XRx4whZV+hAXJxDgeYfrwMKcMzmU0LdharziZtJAt/gO4Fx0+OkTRBqJK0SkD0fdjatVCJ+h9HYs99jEeP/q82tGbym7iGbaozwHzbOgp5cIiBeg3QAuRSMt/Ae1TauY/2Pw4LSs0j4BmqUUXpJ3X/RoCol8FauDf+/QSxPiKEeynrLMKcD2cBnc1Xwmuqs9MyS4AnYTZ0uvJnRL27G9rtiKkk5jIQ==
2020-02-17T23:00:00Z,RH_PT1H_AVG,83.0
2020-02-17T23:00:00Z,WS_PT1H_AVG,6.7
2020-02-17T23:00:00Z,WS_PT1H_MAX,7.5
2020-02-17T23:00:00Z,WS_PT1H_MIN,5.5
2020-02-17T23:00:00Z,WD_PT1H_AVG,199.0
2020-02-17T23:00:00Z,PRA_PT1H_ACC,NaN
2020-02-17T23:00:00Z,PRI_PT1H_MAX,NaN
2020-02-17T23:00:00Z,PA_PT1H_AVG,980.5
2020-02-17T23:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-18T00:00:00Z,TA_PT1H_AVG,3.4
2020-02-18T00:00:00Z,TA_PT1H_MAX,3.5
2020-02-18T00:00:00Z,TA_PT1H_MIN,3.2
2020-02-18T00:00:00Z,RH_PT1H_AVG,87.0
2020-02-18T00:00:00Z,WS_PT1H_AVG,6.1
2020-02-18T00:00:00Z,WS_PT1H_MAX,6.8
2020-02-18T00:00:00Z,WS_PT1H_MIN,5.3
2020-02-18T00:00:00Z,WD_PT1H_AVG,191.0
2020-02-18T00:00:00Z,PRA_PT1H_ACC,NaN
2020-02-18T00:00:00Z,PRI_PT1H_MAX,NaN
2020-02-18T00:00:00Z,PA_PT1H_AVG,980.2
2020-02-18T00:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-18T01:00:00Z,TA_PT1H_AVG,3.2
2020-02-18T01:00:00Z,TA_PT1H_MAX,3.4
2020-02-18T01:00:00Z,TA_PT1H_MIN,3.0
2020-02-18T01:00:00Z,RH_PT1H_AVG,92.0
2020-02-18T01:00:00Z,WS_PT1H_AVG,5.9
2020-02-18T01:00:00Z,WS_PT1H_MAX,6.5
2020-02-18T01:00:00Z,WS_PT1H_MIN,5.4
2020-02-18T01:00:00Z,WD_PT1H_AVG,184.0
2020-02-18T01:00:00Z,PRA_PT1H_ACC,NaN
2020-02-18T01:00:00Z,PRI_PT1H_MAX,NaN
2020-02-18T01:00:00Z,PA_PT1H_AVG,979.7
2020-02-18T01:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-18T02:00:00Z,TA_PT1H_AVG,3.2
2020-02-18T02:00:00Z,TA_PT1H_MAX,3.4
2020-02-18T02:00:00Z,TA_PT1H_MIN,3.1
2020-02-18T02:00:00Z,RH_PT1H_AVG,92.0
2020-02-18T02:00:00Z,WS_PT1H_AVG,6.1
2020-02-18T02:00:00Z,WS_PT1H_MAX,6.8
2020-02-18T02:00:00Z,WS_PT1H_MIN,5.5
2020-02-18T02:00:00Z,WD_PT1H_AVG,188.0
2020-02-18T02:00:00Z,PRA_PT1H_ACC,NaN
2020-02-18T02:00:00Z,PRI_PT1H_MAX,NaN
2020-02-18T02:00:00Z,PA_PT1H_AVG,979.0
2020-02-18T02:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-18T03:00:00Z,TA_PT1H_AVG,3.3
2020-02-18T03:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv/avOtGxRrW5XBJrfJYw5+SBBw6n3ESVZUZRtOzK+0mb41aadNMmvC4iw2QULkCH1JxqL8LTWeWreVlx05R6Ivhl/IvtfQI5v9u1aQt7SCOqeO9fic4Joj4m7g+PqZCaQe47xWuGOO6nKwbFjHwPFDcN+YKxXESmPz15b/TyCiPRYvI3YfeKUqbnrGutho/Qr27wIlFuanbke5K2fVKs9/1jsSyR1VIEI5JBM0KfmSqAbOTsGLVwZVvaYrO3JyIPc1+vL9exLnllOfjiVANVhUA1xEVYCN2uvoRKB3rANY1wdlMIotWWt1JUEoadGfam2dxEH6xi3H9ZSh3b252SISSjao2oakyYi0Z3enRG4v9HDFn/Cda55Keca19XEPB6kRCYyytF++2v/+grDMeJ85y3o+35Zg9sLnk9vSaZY8LZxRIXcLyzXPlVJjPjXi06+yGkLG/zvxD2qYcQojvU26eqY/J17Z8LQYeBNbmFHL2dKjV9ANLL1FxwIGEbDAHQqf0j4B4FHtvjMC8/iwAA+nNhOrbW0fP3ZQJxJ4bEMab5RXeL9qSLjCl+RAy2f8DycmtDVQTt17r04LGBGXyJxNSw==
2020-02-18T03:00:00Z,TA_PT1H_MIN,3.2
2020-02-18T03:00:00Z,RH_PT1H_AVG,92.0
2020-02-18T03:00:00Z,WS_PT1H_AVG,6.5
2020-02-18T03:00:00Z,WS_PT1H_MAX,7.2
2020-02-18T03:00:00Z,WS_PT1H_MIN,5.7
2020-02-18T03:00:00Z,WD_PT1H_AVG,194.0
2020-02-18T03:00:00Z,PRA_PT1H_ACC,NaN
2020-02-18T03:00:00Z,PRI_PT1H_MAX,NaN
2020-02-18T03:00:00Z,PA_PT1H_AVG,978.5
2020-02-18T03:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-18T04:00:00Z,TA_PT1H_AVG,3.3
2020-02-18T04:00:00Z,TA_PT1H_MAX,3.6
2020-02-18T04:00:00Z,TA_PT1H_MIN,3.1
2020-02-18T04:00:00Z,RH_PT1H_AVG,92.0
2020-02-18T04:00:00Z,WS_PT1H_AVG,6.0
2020-02-18T04:00:00Z,WS_PT1H_MAX,6.7
2020-02-18T04:00:00Z,WS_PT1H_MIN,5.3
2020-02-18T04:00:00Z,WD_PT1H_AVG,209.0
2020-02-18T04:00:00Z,PRA_PT1H_ACC,NaN
2020-02-18T04:00:00Z,PRI_PT1H_MAX,NaN
2020-02-18T04:00:00Z,PA_PT1H_AVG,978.6
2020-02-18T04:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-18T05:00:00Z,TA_PT1H_AVG,3.3
2020-02-18T05:00:00Z,TA_PT1H_MAX,3.4
2020-02-18T05:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAleI3jLFT+fWJ5aXH9JCDlbXZQ/Pmylo/DO6Rza/5gU0beEywmD4UleFh5SdJs5cCkWRjYLirHMzEGr6SsIAB5vr9HbupQpTItxnmrjrJo7ceIoOu0srmTtGiP+XsgPYOuQKFHuRcA5eFuEeWdLXdS1svEuO4TYmRr0olR2IWMoQTfAx4QRb/KQjg3IRHz0eCPuAAlLOA14whPjYJdAhUlytzZ547FzhmdNqnwIRaQPb/4DBEmAjYHNVDjbvIb0rr7WhFM9+fs85gnO764qH532JfdLr1wJg6WLZjnHfe1bqmvIAhEzi2HXDeFFlBrsofXEyMWkQ8jOsO3qsv2YG4PkjuWGpYhegnAVl4NK55ldSVrtscYh10OBlgjylU9x4ulxU39dh9J6aWCXZkeQi+wP55d7v/Dx4Wj75dBJK5cBUumOv3Bo2InpIA+CkpbMUj69ogCR2vCuM4NOdwbdVgVIYeSMnnX5ELdjIAD3YIDcMBflu1+VuPulexmzMi9Dt80j4Bs2VpUMLaiAU3TJOWpwnOnV8wRfsj+ZM44p68UZPmJbDO2KnOaPzjbi/R8tPZmGEyswr9Pw0K3i2BhRnHqg==
2020-02-18T05:00:00Z,RH_PT1H_AVG,92.0
2020-02-18T05:00:00Z,WS_PT1H_AVG,5.9
2020-02-18T05:00:00Z,WS_PT1H_MAX,6.5
2020-02-18T05:00:00Z,WS_PT1H_MIN,5.2
2020-02-18T05:00:00Z,WD_PT1H_AVG,222.0
2020-02-18T05:00:00Z,PRA_PT1H_ACC,NaN
2020-02-18T05:00:00Z,PRI_PT1H_MAX,NaN
2020-02-18T05:00:00Z,PA_PT1H_AVG,979.3
2020-02-18T05:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-18T06:00:00Z,TA_PT1H_AVG,3.3
2020-02-18T06:00:00Z,TA_PT1H_MAX,3.4
2020-02-18T06:00:00Z,TA_PT1H_MIN,3.2
2020-02-18T06:00:00Z,RH_PT1H_AVG,91.0
2020-02-18T06:00:00Z,WS_PT1H_AVG,5.9
2020-02-18T06:00:00Z,WS_PT1H_MAX,6.7
2020-02-18T06:00:00Z,WS_PT1H_MIN,5.0
2020-02-18T06:00:00Z,WD_PT1H_AVG,236.0
2020-02-18T06:00:00Z,PRA_PT1H_ACC,NaN
2020-02-18T06:00:00Z,PRI_PT1H_MAX,NaN
2020-02-18T06:00:00Z,PA_PT1H_AVG,980.6
2020-02-18T06:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-18T07:00:00Z,TA_PT1H_AVG,3.1
2020-02-18T07:00:00Z,TA_PT1H_MAX,3.3
2020-02-18T07:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAo2jZfvW0/YHdZDH7eDvNwbkgGQYOjpdRDRyMFy+7fK2jUoDXL7D+bm0vETzGyce5qh+hMueLCkKRj9QZBHK1USCCVGQ4/Sz/A01rzfA9d1aCd0BrHracDgQCNIguKKRQ6BOpbQ2zB/Ztz9xOOyWUzNcZdfAX0we7tUrU4Ai7WPPAUdTIIyDonvRVCT8Cdq6lbOTS0FPiFiIJaTPUlpvC3F+lbF/+oropmgykfeM4ZZZ02waeyryWNJHtj6IZQldw0nkl2xr8+kZy9qJ6qMMFD5UbCoTtdzEuqlC0WPk4tYWjqOexa4nhfTmkv2by4gWH0qib9UgvN+FWq8QnSF8C/hFae7okjnbkmSfe4EEfNkreVjm8C7VlB8U5awrbJUlivesETSR6yWKYM+CQmknLsJ3DKcmJ0YGyNO6czHkus4Hmb3b13P2e7mEP1Ug84GkVK3QHemxlMMAQF5gnEBvjyS9tgb3sapEA42S6v+W/BIKOlSP8EWfcYcKSsLOTOpKo0j4B2AIwF85oO7vSxaUsaiQjXAsQ6rMrAo0bdxLAUhMBT1rI5fa1YHPoMvdx+5NgA9viNdp8UpBmUclpCSc1qw==
2020-02-18T07:00:00Z,RH_PT1H_AVG,89.0
2020-02-18T07:00:00Z,WS_PT1H_AVG,5.4
2020-02-18T07:00:00Z,WS_PT1H_MAX,6.0
2020-02-18T07:00:00Z,WS_PT1H_MIN,4.7
2020-02-18T07:00:00Z,WD_PT1H_AVG,229.0
2020-02-18T07:00:00Z,PRA_PT1H_ACC,NaN
2020-02-18T07:00:00Z,PRI_PT1H_MAX,NaN
2020-02-18T07:00:00Z,PA_PT1H_AVG,981.7
2020-02-18T07:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-18T08:00:00Z,TA_PT1H_AVG,3.1
2020-02-18T08:00:00Z,TA_PT1H_MAX,3.3
2020-02-18T08:00:00Z,TA_PT1H_MIN,2.9
2020-02-18T08:00:00Z,RH_PT1H_AVG,86.0
2020-02-18T08:00:00Z,WS_PT1H_AVG,4.9
2020-02-18T08:00:00Z,WS_PT1H_MAX,5.8
2020-02-18T08:00:00Z,WS_PT1H_MIN,4.2
2020-02-18T08:00:00Z,WD_PT1H_AVG,227.0
2020-02-18T08:00:00Z,PRA_PT1H_ACC,NaN
2020-02-18T08:00:00Z,PRI_PT1H_MAX,NaN
2020-02-18T08:00:00Z,PA_PT1H_AVG,982.9
2020-02-18T08:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-18T09:00:00Z,TA_PT1H_AVG,3.6
2020-02-18T09:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv+Mb0gsYT64C8iGkcC5q2tuB6qo82HgIN+qROVodCnWcdgnsc4xCHf5fRFdw9UddNzv0iMU0gteQgH511szbdT7mvkgMxBK+M3mq5jhLII1nyV43JrzDiTnGQ6KupeWx3QfkoqOsGRG+ME+qzLVKs266ftq/cULg7R1lgwtCn5ii/8zZwBrAP2qnjL1gzcfhgLyQ48PxKmxCR0oMmmb55GAnjUlw2S9KP2X23aaB+FJl951weD43usSHkdrNcLA7bOiIJQ1xC5tBrVLeh+EP/AfaIH4wdVQ5+qdkOAcQQua+I46OhrMrnNDJK2nSUaA+VP2TOOeED188qdwwfzPJYmU3kMZXKuAV5s8Vi4ThIwborwsTiK/0SyBB+c5bSCfNJw2TdcIigMVznviU2F5iDatIMJaN8qmPfbfK4LW/LN0/MTrjMJi8EGLT5wvh6lBc3mgGjm38k3yoIJeh9e6oNTm4bgl8GPDQeG87xp9KgYI4TesMt48HgQN/h3hLoX6hJC0j4BQnxIQzUsjl8yBKwkIAyz9Ec3IT8RWneoKpaZKj41RML82mj3rwTOv6OJt/b1Tfvlba7P/oKkTPw/RRvrqg==
2020-02-18T09:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAgJKNosmvEHzW3fswo+pAWRnoouxOdVP7ArR19STwN8ktsbqz/OUAQUFN2HgnTXTMAJozftzYPmW7p5hhJ0DKPaN5kOWVgTsyLr3VYh5l47iZ0DJ4Qw9hqBmCcB9kIl83EOg5X2ltAQwx8kfKKcwJxI1IcSYzSb7oe7Ks1uLgHFpNMKaOaVibwOUnnAfp/7yaYrwiVRsppqE1oHqtOP9iiQhS6x/kgugbOjCWqW+xj8iWVmPQGDa3bAlUgNQxKhnC9Rrs0cuRqXNKCpYXDA0nXiz8cowd9apm/SH2bzEfgC2s5Qg1/sRTVDR9/0LGGvcznwbm3y1UriYYqgEk6jJFYsRmVYTeeV4mSdf2f5nhmTK2Fz7uKgyGUsF1OqRtdA8h+zq/w1VFtE2ntALhN8Fgf01L8C2yLcoYfbJm7IO4fKU/P+U5aWEYI9FEi3GqsBTMX2v0u6prXxcF97WKEk8TwgTlHxVDX+sIGRQ6EaCCWNiEYUly6uKmGvr20A1uoEDV0j4B+DE1pgChJvNf2fsPBlKzDCPqmMGGY+WlFYxk5dC7RCdEiKe4JOpHm9nxj8mHe90BF45wIh/5UbaNe1LWoQ==
2020-02-18T09:00:00Z,RH_PT1H_AVG,81.0
2020-02-18T09:00:00Z,WS_PT1H_AVG,5.3
2020-02-18T09:00:00Z,WS_PT1H_MAX,6.1
2020-02-18T09:00:00Z,WS_PT1H_MIN,4.2
2020-02-18T09:00:00Z,WD_PT1H_AVG,229.0
2020-02-18T09:00:00Z,PRA_PT1H_ACC,NaN
2020-02-18T09:00:00Z,PRI_PT1H_MAX,NaN
2020-02-18T09:00:00Z,PA_PT1H_AVG,983.9
2020-02-18T09:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-18T10:00:00Z,TA_PT1H_AVG,4.5
2020-02-18T10:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv/U/P2+RZQ36gdKyZWzoVDE5qjWxrDpHB0QNPneggVVZSgk1gpyqFVvyZDOUMIHAjyo6R1xAyunASM12lkGBG1R5No39cp4gHL0K+DUmZCun6bTW0IwpcXlvhy/urTxA0gMmquguNx3mk246FOHodgVmB656U7EC0c4mknqc3QN7gOrXO+T9VYZgpmXeTzckQDrBuyg37eJuBnCCQEFZHjqErbQ2DvWHXbihzC/EVI7IeQCYg2HizJcGltrVL/ZFDZxe6F9ldc7yh60fcEuEpkQvk0bqyLdSQP7t/SYPZK7tmCcLoswKkX9SnYi7Sr6clG5bUvrAizFRxOyXZqdILZEyW//UXr1m+bw6ykfVckyeK//Y5/SKp6eBli4/cUM6eI9TTFWRones8a9EWdBfGU07LXGqPEkOeKdZ0L7eI+N9l6OwiTBT+GLULh6b6bspWWoC9sAatJmZk1Gg3siULZ9j39YuRVpX66e9Ip2kW9d4O2L9VafiNBsdFjy2XifUhs0j4B5Pt8QnRbPUAjeVsX88E6Hpeopj+WcxcMJldJg1pRPKHzsfhOTOFWTjWrBLvQQSEv+IcPMEss+MOlldy3HQ==
2020-02-18T10:00:00Z,TA_PT1H_MIN,4.0
2020-02-18T10:00:00Z,RH_PT1H_AVG,75.0
2020-02-18T10:00:00Z,WS_PT1H_AVG,5.7
2020-02-18T10:00:00Z,WS_PT1H_MAX,6.7
2020-02-18T10:00:00Z,WS_PT1H_MIN,4.7
2020-02-18T10:00:00Z,WD_PT1H_AVG,231.0
2020-02-18T10:00:00Z,PRA_PT1H_ACC,NaN
2020-02-18T10:00:00Z,PRI_PT1H_MAX,NaN
2020-02-18T10:00:00Z,PA_PT1H_AVG,984.6
2020-02-18T10:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-18T11:00:00Z,TA_PT1H_AVG,5.0
2020-02-18T11:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQwAxZIMBwpwi6VUUjIjlewY+4Auazdgn8/cSfJRbgezZGigta4QE/G1RWy2zVxtyU3J77nXBFtysg/zdrKcIXnJRTSGPNdHrJxusPCLWlYqnzkOGpfR4tJws8LfV5Y0En20NykZmoKgLl7nTua/4jVe459UI6gKBibUq/bmnvbgd01DIK9Phsis8H6pZp46CBzcfPtc8SLmyFmaQqtA5eDW+BA3ffteQ7OMjUbawCABpcfZZMxglmtShFEouH4UGqyyIwaoPBW7linloNOwmfJqtv6368tRuPmgbqEjaVZVs42o2sYBYfAi9NtpEY3Q7liHJb36PHq4VUhH5X8Iqb2SP+LZAryCxev9bqB8X6ilzHbbJxt7AvX7snSOp59RRN3LjUQgEyauYmnqz8it0F8l4RniH9gds37mSSd/d7bkmOUAsM6Fxuo0P+knhrJ91r/UueKe0KAxXZMaLkfTt11vhOmuGMJ+ODB+dsk/kwVvWu10XLTWNeJiV43AvE7N+Fc/0j4Ba0JYYrRL72dtuqRf7qDE4Rx6hGtbLuQR0X4vNHn+TF0GJYNUJvMw4duNofRokq+E88pzDRdkjbFczj4j7Q==
